Data downloaded from Alaska Climate Research Center (https://akclimate.org)
Station name: Anchorage
Station ID: USW00026451
Downloaded: Tue Oct 11 2022 12:08:28 GMT-0600 (Mountain Daylight Time)

"Date","Maximum Temperature (degF)","Precipitation (in)","Mean Temperature (degF)","Minimum Temperature (degF)","Snowfall (in)","Snow Depth (in)"
"2018-04-03","34","0","29.5","25","0","13"
"2018-04-04","30","0.03","25","20","","13"
"2018-04-05","42","0","32.5","23","0","13"
"2018-04-06","40","0","30.5","21","0","12"
"2018-04-07","47","0","36.5","26","0","11"
"2018-04-08","51","0","39.5","28","0","11"
"2018-04-09","49","0","42.5","36","0","9"
"2018-04-10","50","0","42","34","0","8"
"2018-04-11","49","0","42","35","0","8"
"2018-04-12","53","0","42","31","0","7"
"2018-04-13","52","0","44","36","0","4"
"2018-04-14","53","0","42.5","32","0","1"
"2018-04-15","50","0","39.5","29","0","0"
"2018-04-16","49","0","39.5","30","0","0"
"2018-04-17","47","0","38.5","30","0","0"
"2018-04-18","45","0","39.5","34","0","0"
"2018-04-19","53","0","42.5","32","0","0"
"2018-04-20","49","0.05","44","39","0","0"
"2018-04-21","47","0","41","35","0","0"
"2018-04-22","49","0","40","31","0","0"
"2018-04-23","51","0","44","37","0","0"
"2018-04-24","50","0.05","42.5","35","","0"
"2018-04-25","51","","45","39","0","0"
"2018-04-26","48","0.15","41.5","35","0","0"
"2018-04-27","47","0.04","40.5","34","","0"
"2018-04-28","45","","41","37","0","0"
"2018-04-29","46","","44","42","0","0"
"2018-04-30","52","","47.5","43","0","0"
"2018-05-01","50","0.02","44.5","39","0","0"
"2018-05-02","47","0","41.5","36","0","0"
"2018-05-03","46","","42","38","0","0"
"2018-05-04","47","0","43","39","0","0"
"2018-05-05","51","0.03","45.5","40","0","0"
"2018-05-06","51","0.04","44","37","0","0"
"2018-05-07","51","","42.5","34","0","0"
"2018-05-08","58","0.01","47","36","0","0"
"2018-05-09","56","","49","42","0","0"
"2018-05-10","58","","52","46","0","0"
"2018-05-11","54","0.02","49","44","0","0"
"2018-05-12","53","0","47","41","0","0"
"2018-05-13","59","","45.5","32","0","0"
"2018-05-14","55","0.01","49","43","0","0"
"2018-05-15","53","0.02","46","39","0","0"
"2018-05-16","51","","45.5","40","0","0"
"2018-05-17","54","0.03","47.5","41","0","0"
"2018-05-18","55","0.11","49.5","44","0","0"
"2018-05-19","54","0","50","46","0","0"
"2018-05-20","54","","49","44","0","0"
"2018-05-21","56","0","49.5","43","0","0"
"2018-05-22","61","","53","45","0","0"
"2018-05-23","57","0","52","47","0","0"
"2018-05-24","56","0","49","42","0","0"
"2018-05-25","58","0","50.5","43","0","0"
"2018-05-26","59","0.02","52.5","46","0","0"
"2018-05-27","64","","54","44","0","0"
"2018-05-28","61","","54.5","48","0","0"
"2018-05-29","60","0","54","48","0","0"
"2018-05-30","57","0","52","47","0","0"
"2018-05-31","61","0.02","53","45","0","0"
"2018-06-01","67","0","55.5","44","0","0"
"2018-06-02","72","0","59","46","0","0"
"2018-06-03","61","0","54.5","48","0","0"
"2018-06-04","57","","50","43","0","0"
"2018-06-05","64","0.01","52.5","41","0","0"
"2018-06-06","58","0.14","52","46","0","0"
"2018-06-07","63","0","53","43","0","0"
"2018-06-08","66","","56","46","0","0"
"2018-06-09","66","0","58","50","0","0"
"2018-06-10","69","0.01","58","47","0","0"
"2018-06-11","62","0.35","55.5","49","0","0"
"2018-06-12","61","0","54.5","48","0","0"
"2018-06-13","65","0","54","43","0","0"
"2018-06-14","71","0","60","49","0","0"
"2018-06-15","61","0.32","55.5","50","0","0"
"2018-06-16","61","","55.5","50","0","0"
"2018-06-17","63","0.11","58.5","54","0","0"
"2018-06-18","63","0.12","57","51","0","0"
"2018-06-19","63","","58.5","54","0","0"
"2018-06-20","72","0.02","62","52","0","0"
"2018-06-21","65","","61","57","0","0"
"2018-06-22","58","","54.5","51","0","0"
"2018-06-23","61","","55.5","50","0","0"
"2018-06-24","59","0.01","54.5","50","0","0"
"2018-06-25","64","0.02","57.5","51","0","0"
"2018-06-26","67","0","58.5","50","0","0"
"2018-06-27","62","","58","54","0","0"
"2018-06-28","68","0","60.5","53","0","0"
"2018-06-29","65","","59.5","54","0","0"
"2018-06-30","63","","57","51","0","0"
"2018-07-01","71","0","59","47","0","0"
"2018-07-02","76","0","64","52","0","0"
"2018-07-03","80","0","67","54","0","0"
"2018-07-04","72","0","63.5","55","0","0"
"2018-07-05","75","0","65","55","0","0"
"2018-07-06","80","0","68.5","57","0","0"
"2018-07-07","76","0","69","62","0","0"
"2018-07-08","64","","61","58","0","0"
"2018-07-09","64","","59","54","0","0"
"2018-07-10","60","0.17","56","52","0","0"
"2018-07-11","60","0.33","56","52","0","0"
"2018-07-12","66","0","58","50","0","0"
"2018-07-13","66","0.02","59","52","0","0"
"2018-07-14","64","0.03","57.5","51","0","0"
"2018-07-15","66","0.01","58","50","0","0"
"2018-07-16","69","0.05","60","51","0","0"
"2018-07-17","69","0.02","60.5","52","0","0"
"2018-07-18","70","0","59","48","0","0"
"2018-07-19","68","0","59","50","0","0"
"2018-07-20","65","0","57","49","0","0"
"2018-07-21","74","0","62.5","51","0","0"
"2018-07-22","69","0","62","55","0","0"
"2018-07-23","69","0.01","63","57","0","0"
"2018-07-24","67","0.32","62","57","0","0"
"2018-07-25","64","0.41","60","56","0","0"
"2018-07-26","67","0.14","62.5","58","0","0"
"2018-07-27","66","","61.5","57","0","0"
"2018-07-28","66","0.01","60.5","55","0","0"
"2018-07-29","74","0","64","54","0","0"
"2018-07-30","71","0","63.5","56","0","0"
"2018-07-31","75","0","65.5","56","0","0"
"2018-08-01","67","0.13","61.5","56","0","0"
"2018-08-02","62","0.25","59","56","0","0"
"2018-08-03","75","0.09","64.5","54","0","0"
"2018-08-04","74","","65.5","57","0","0"
"2018-08-05","66","","64","62","0","0"
"2018-08-06","69","","64.5","60","0","0"
"2018-08-07","66","0.68","60.5","55","0","0"
"2018-08-08","64","","58","52","0","0"
"2018-08-09","66","","59.5","53","0","0"
"2018-08-10","68","","59","50","0","0"
"2018-08-11","64","0.34","59","54","0","0"
"2018-08-12","71","0.06","63","55","0","0"
"2018-08-13","61","0.16","58.5","56","0","0"
"2018-08-14","59","0.01","56.5","54","0","0"
"2018-08-15","60","0.04","56.5","53","0","0"
"2018-08-16","63","0.07","57","51","0","0"
"2018-08-17","61","0.03","56","51","0","0"
"2018-08-18","61","","53","45","0","0"
"2018-08-19","58","0.22","53","48","0","0"
"2018-08-20","60","0.33","57.5","55","0","0"
"2018-08-21","58","0.72","56.5","55","0","0"
"2018-08-22","66","0.03","59.5","53","0","0"
"2018-08-23","57","0.17","55","53","0","0"
"2018-08-24","61","0.09","57","53","0","0"
"2018-08-25","61","","54.5","48","0","0"
"2018-08-26","60","0.25","56.5","53","0","0"
"2018-08-27","61","0","55.5","50","0","0"
"2018-08-28","66","0","57","48","0","0"
"2018-08-29","64","0","54","44","0","0"
"2018-08-30","66","","60","54","0","0"
"2018-08-31","64","0","56.5","49","0","0"
"2018-09-01","63","0","55.5","48","0","0"
"2018-09-02","68","0","56","44","0","0"
"2018-09-03","68","0","55.5","43","0","0"
"2018-09-04","65","0","55","45","0","0"
"2018-09-05","65","0","55","45","0","0"
"2018-09-06","65","","58.5","52","0","0"
"2018-09-07","69","0","59","49","0","0"
"2018-09-08","70","0","58.5","47","0","0"
"2018-09-09","63","0","52","41","0","0"
"2018-09-10","67","0","55","43","0","0"
"2018-09-11","67","0","55.5","44","0","0"
"2018-09-12","68","0","56.5","45","0","0"
"2018-09-13","70","0","57","44","0","0"
"2018-09-14","70","0","57.5","45","0","0"
"2018-09-15","64","0","57","50","0","0"
"2018-09-16","62","","57","52","0","0"
"2018-09-17","63","0","57","51","0","0"
"2018-09-18","60","0","54.5","49","0","0"
"2018-09-19","61","0","56","51","0","0"
"2018-09-20","61","","54.5","48","0","0"
"2018-09-21","59","0.27","53","47","0","0"
"2018-09-22","61","0.22","56","51","0","0"
"2018-09-23","61","0.01","56","51","0","0"
"2018-09-24","64","0.08","57","50","0","0"
"2018-09-25","60","0","52","44","0","0"
"2018-09-26","55","0","47.5","40","0","0"
"2018-09-27","53","0.03","49.5","46","0","0"
"2018-09-28","62","0.26","54.5","47","0","0"
"2018-09-29","64","0","54.5","45","0","0"
"2018-09-30","55","0","48","41","0","0"
"2018-10-01","56","0","47","38","0","0"
"2018-10-02","54","0","49","44","0","0"
"2018-10-03","55","0.01","50.5","46","0","0"
"2018-10-04","51","0.06","48.5","46","0","0"
"2018-10-05","57","0.11","52.5","48","0","0"
"2018-10-06","53","0","47.5","42","0","0"
"2018-10-07","51","0.17","46","41","0","0"
"2018-10-08","51","0","47.5","44","0","0"
"2018-10-09","49","0.02","45.5","42","0","0"
"2018-10-10","60","0.19","51.5","43","","0"
"2018-10-11","55","","51","47","0","0"
"2018-10-12","56","0.43","50","44","0","0"
"2018-10-13","49","0.45","44.5","40","0","0"
"2018-10-14","49","0","44.5","40","0","0"
"2018-10-15","47","0.3","43","39","0","0"
"2018-10-16","56","0.52","51","46","0","0"
"2018-10-17","56","","52","48","0","0"
"2018-10-18","51","0.01","48","45","0","0"
"2018-10-19","49","0.09","46.5","44","0","0"
"2018-10-20","53","","48.5","44","0","0"
"2018-10-21","52","","45.5","39","0","0"
"2018-10-22","48","","42","36","0","0"
"2018-10-23","55","0.39","47","39","0","0"
"2018-10-24","53","0.01","47.5","42","0","0"
"2018-10-25","50","","43.5","37","0","0"
"2018-10-26","52","0","43","34","0","0"
"2018-10-27","46","0.01","40","34","0","0"
"2018-10-28","39","0.03","35.5","32","","0"
"2018-10-29","32","0.01","28.5","25","0.4","0"
"2018-10-30","34","0","27","20","0",""
"2018-10-31","31","0","25.5","20","0",""
"2018-11-01","32","0","24.5","17","0",""
"2018-11-02","32","0","24","16","0",""
"2018-11-03","33","0","26.5","20","0",""
"2018-11-04","35","0","25","15","0",""
"2018-11-05","32","0","23.5","15","0",""
"2018-11-06","28","0","21","14","0",""
"2018-11-07","37","0","31.5","26","0",""
"2018-11-08","39","0","35","31","0",""
"2018-11-09","40","0","32.5","25","0",""
"2018-11-10","33","0.04","29.5","26","0.6","0"
"2018-11-11","36","0.89","33","30","1.3","1"
"2018-11-12","40","0.08","38","36","0","2"
"2018-11-13","45","0.01","38","31","0","2"
"2018-11-14","34","0","29.5","25","0","1"
"2018-11-15","29","0","25","21","0","1"
"2018-11-16","33","","30","27","","1"
"2018-11-17","37","0.01","35","33","0","1"
"2018-11-18","38","0.04","37","36","0","1"
"2018-11-19","40","0.01","35.5","31","0",""
"2018-11-20","34","0","31","28","0",""
"2018-11-21","31","0","29","27","0",""
"2018-11-22","29","0","24","19","0",""
"2018-11-23","24","0","21","18","0",""
"2018-11-24","34","","28.5","23","",""
"2018-11-25","39","0.05","34","29","0.4",""
"2018-11-26","40","0.17","37","34","0",""
"2018-11-27","37","0","34.5","32","0",""
"2018-11-28","39","0.15","35","31","2.4",""
"2018-11-29","32","0.01","29","26","0.1","2"
"2018-11-30","29","0","27","25","0","2"
"2018-12-01","45","0.01","36","27","","2"
"2018-12-02","45","0.25","37.5","30","","1"
"2018-12-03","39","0.12","32.5","26","0",""
"2018-12-04","29","","26","23","",""
"2018-12-05","36","0","31","26","0",""
"2018-12-06","34","0.15","31.5","29","1.1",""
"2018-12-07","35","0","33.5","32","0","1"
"2018-12-08","37","0.21","34","31","0.7","1"
"2018-12-09","32","0","28","24","0","2"
"2018-12-10","29","","26.5","24","","2"
"2018-12-11","34","0.05","30","26","1.8","2"
"2018-12-12","29","0.13","25","21","3.8","3"
"2018-12-13","24","0.08","18.5","13","2.4","9"
"2018-12-14","18","0.49","15.5","13","7.8","8"
"2018-12-15","24","0.01","20","16","0.1","14"
"2018-12-16","26","0.19","22","18","3.1","11"
"2018-12-17","29","0.09","27.5","26","0.8","13"
"2018-12-18","26","0.1","22.5","19","1.8","12"
"2018-12-19","21","0.02","17","13","0.4","13"
"2018-12-20","23","0.01","19.5","16","0.1","13"
"2018-12-21","22","0.03","17.5","13","0.6","11"
"2018-12-22","25","0","22","19","0","11"
"2018-12-23","25","0","17.5","10","0","11"
"2018-12-24","20","0","15","10","0","11"
"2018-12-25","27","0","18.5","10","0","10"
"2018-12-26","30","","27.5","25","","10"
"2018-12-27","29","0.15","25.5","22","3.1","10"
"2018-12-28","29","","23","17","","13"
"2018-12-29","29","0.2","26","23","3","15"
"2018-12-30","39","0.12","29.5","20","1.9","15"
"2018-12-31","44","0.02","36.5","29","0.1","13"
"2019-01-01","42","0.03","36.5","31","0.2","13"
"2019-01-02","41","0.02","34.5","28","","11"
"2019-01-03","29","","20.5","12","0.3","11"
"2019-01-04","15","","10.5","6","","11"
"2019-01-05","12","","7","2","","11"
"2019-01-06","11","","2","-7","0.2","11"
"2019-01-07","8","","0.5","-7","","11"
"2019-01-08","13","0","8.5","4","0","11"
"2019-01-09","17","0","11.5","6","0","11"
"2019-01-10","17","","8.5","0","","11"
"2019-01-11","6","0","1","-4","0.1","11"
"2019-01-12","20","","9.5","-1","","11"
"2019-01-13","30","0","22","14","","11"
"2019-01-14","31","0","25.5","20","0","11"
"2019-01-15","25","0","21","17","0","11"
"2019-01-16","31","","25","19","","11"
"2019-01-17","28","0","20","12","0","11"
"2019-01-18","20","0","13.5","7","","11"
"2019-01-19","15","","9","3","","11"
"2019-01-20","12","","6.5","1","","11"
"2019-01-21","21","0.01","15","9","","11"
"2019-01-22","31","0","24","17","0","11"
"2019-01-23","41","0","35","29","0","11"
"2019-01-24","39","0","35","31","0","11"
"2019-01-25","44","0.09","39","34","0","11"
"2019-01-26","39","0","34.5","30","0","10"
"2019-01-27","40","0","33","26","0","10"
"2019-01-28","34","0.23","32","30","3.3","10"
"2019-01-29","35","0.37","34","33","1.4","14"
"2019-01-30","36","0.01","32","28","","14"
"2019-01-31","31","0","22.5","14","0","14"
"2019-02-01","21","0","15.5","10","0","14"
"2019-02-02","18","","14.5","11","0.1","14"
"2019-02-03","22","0.15","19","16","1.3","14"
"2019-02-04","25","0.01","23.5","22","","15"
"2019-02-05","28","0.12","25.5","23","2.9","17"
"2019-02-06","29","","26.5","24","","17"
"2019-02-07","30","0","26.5","23","0","17"
"2019-02-08","32","0","25.5","19","0","16"
"2019-02-09","31","0","27.5","24","0","15"
"2019-02-10","30","0","24.5","19","0","15"
"2019-02-11","34","0.06","23.5","13","0.4","15"
"2019-02-12","37","","28.5","20","","15"
"2019-02-13","25","0","21","17","0","15"
"2019-02-14","22","0","13.5","5","0","15"
"2019-02-15","17","0","8.5","0","0","15"
"2019-02-16","23","0.17","14","5","2.8","15"
"2019-02-17","38","0.16","30.5","23","1.1","19"
"2019-02-18","38","0.13","34","30","1.4","18"
"2019-02-19","31","0.07","24.5","18","0.9","20"
"2019-02-20","23","0.04","16.5","10","1.4","20"
"2019-02-21","29","0.01","22.5","16","0.3","21"
"2019-02-22","27","0","16","5","0","20"
"2019-02-23","27","0","18","9","0","19"
"2019-02-24","25","0","15.5","6","0","19"
"2019-02-25","26","0","15","4","0","19"
"2019-02-26","27","0","17","7","0","19"
"2019-02-27","28","0","17","6","0","19"
"2019-02-28","28","0","18","8","0","19"
"2019-03-01","32","0","20","8","0","19"
"2019-03-02","34","0","22.5","11","0","19"
"2019-03-03","32","","29","26","","18"
"2019-03-04","32","0","24.5","17","0","18"
"2019-03-05","31","0","24","17","0","18"
"2019-03-06","35","0","30.5","26","0","18"
"2019-03-07","36","0","31.5","27","0","18"
"2019-03-08","38","0","34","30","0","18"
"2019-03-09","42","0.01","38","34","","18"
"2019-03-10","43","0.01","38","33","","18"
"2019-03-11","41","","37.5","34","0","18"
"2019-03-12","37","0","34","31","0","16"
"2019-03-13","40","","34.5","29","","16"
"2019-03-14","42","","35.5","29","","16"
"2019-03-15","40","","34.5","29","","15"
"2019-03-16","46","0","39.5","33","0","15"
"2019-03-17","45","0","40","35","0","15"
"2019-03-18","47","0","41","35","0","15"
"2019-03-19","40","0.02","36.5","33","","14"
"2019-03-20","42","","37.5","33","","14"
"2019-03-21","44","","39","34","","13"
"2019-03-22","49","","43","37","0","13"
"2019-03-23","48","","41","34","0","12"
"2019-03-24","48","0","42.5","37","0","11"
"2019-03-25","48","0","40","32","0","8"
"2019-03-26","47","0","39","31","0","6"
"2019-03-27","50","0","42","34","0","6"
"2019-03-28","46","","38.5","31","0","6"
"2019-03-29","49","0","40.5","32","0","2"
"2019-03-30","50","0","39.5","29","0","1"
"2019-03-31","51","0","40","29","0",""
"2019-04-01","49","0","39","29","0",""
"2019-04-02","46","0","37","28","0","0"
"2019-04-03","48","0","37.5","27","0","0"
"2019-04-04","42","0","37","32","0","0"
"2019-04-05","47","0","37.5","28","0","0"
"2019-04-06","45","0.01","38","31","0.2","0"
"2019-04-07","51","0","41","31","0","0"
"2019-04-08","54","","45.5","37","0","0"
"2019-04-09","50","0.01","41.5","33","0","0"
"2019-04-10","52","0","41.5","31","0","0"
"2019-04-11","49","0","42","35","0","0"
"2019-04-12","48","0.05","43","38","0","0"
"2019-04-13","51","0","40.5","30","0","0"
"2019-04-14","51","0","40.5","30","0","0"
"2019-04-15","51","0","41.5","32","0","0"
"2019-04-16","48","0.05","43","38","0","0"
"2019-04-17","41","0.09","37.5","34","0.5","0"
"2019-04-18","41","0.16","37","33","1","0"
"2019-04-19","44","0.15","37.5","31","2.5","1"
"2019-04-20","41","0.02","36","31","0.5","0"
"2019-04-21","44","0.03","39","34","0","0"
"2019-04-22","37","0.27","33.5","30","3.5","0"
"2019-04-23","42","0.01","34.5","27","0.9","3"
"2019-04-24","45","","36.5","28","","1"
"2019-04-25","50","0","41.5","33","0","0"
"2019-04-26","51","0","41","31","0","0"
"2019-04-27","56","0","43","30","0","0"
"2019-04-28","53","0","41.5","30","0","0"
"2019-04-29","52","0.21","46.5","41","0","0"
"2019-04-30","60","0.05","50.5","41","0","0"
"2019-05-01","60","0","48.5","37","0","0"
"2019-05-02","53","0.07","48.5","44","0","0"
"2019-05-03","52","0","46.5","41","0","0"
"2019-05-04","54","","46","38","0","0"
"2019-05-05","50","0.01","42.5","35","0","0"
"2019-05-06","55","0.15","48.5","42","0","0"
"2019-05-07","58","","51","44","0","0"
"2019-05-08","53","0.56","48","43","0","0"
"2019-05-09","57","0.03","47.5","38","0","0"
"2019-05-10","54","","48","42","0","0"
"2019-05-11","53","0.24","46","39","0","0"
"2019-05-12","53","0","46.5","40","0","0"
"2019-05-13","54","","45","36","0","0"
"2019-05-14","64","0","53","42","0","0"
"2019-05-15","59","0","50","41","0","0"
"2019-05-16","58","0.1","50.5","43","0","0"
"2019-05-17","58","0","49","40","0","0"
"2019-05-18","58","0","48.5","39","0","0"
"2019-05-19","58","0","51.5","45","0","0"
"2019-05-20","57","0.01","51","45","0","0"
"2019-05-21","60","0","51.5","43","0","0"
"2019-05-22","62","0","50.5","39","0","0"
"2019-05-23","60","0","54","48","0","0"
"2019-05-24","62","","54.5","47","0","0"
"2019-05-25","59","0.18","51.5","44","0","0"
"2019-05-26","53","0.76","51","49","0","0"
"2019-05-27","63","","56.5","50","0","0"
"2019-05-28","66","","56.5","47","0","0"
"2019-05-29","61","","56.5","52","0","0"
"2019-05-30","54","0.06","51","48","0","0"
"2019-05-31","64","0.01","56","48","0","0"
"2019-06-01","58","0.01","53.5","49","0","0"
"2019-06-02","60","0","54","48","0","0"
"2019-06-03","66","0","56.5","47","0","0"
"2019-06-04","64","0","57.5","51","0","0"
"2019-06-05","67","0","57.5","48","0","0"
"2019-06-06","70","","59.5","49","0","0"
"2019-06-07","74","0","62","50","0","0"
"2019-06-08","64","0","59","54","0","0"
"2019-06-09","62","0","55.5","49","0","0"
"2019-06-10","73","0","60","47","0","0"
"2019-06-11","72","0","60","48","0","0"
"2019-06-12","69","","62","55","0","0"
"2019-06-13","67","0","60","53","0","0"
"2019-06-14","68","","60.5","53","0","0"
"2019-06-15","62","0.02","58","54","0","0"
"2019-06-16","65","0.02","58","51","0","0"
"2019-06-17","69","","59.5","50","0","0"
"2019-06-18","62","0.01","57","52","0","0"
"2019-06-19","68","0","59.5","51","0","0"
"2019-06-20","70","","59.5","49","0","0"
"2019-06-21","69","0","60","51","0","0"
"2019-06-22","68","","59","50","0","0"
"2019-06-23","78","0","65.5","53","0","0"
"2019-06-24","75","","66.5","58","0","0"
"2019-06-25","67","0","60.5","54","0","0"
"2019-06-26","74","0","63","52","0","0"
"2019-06-27","79","","67","55","0","0"
"2019-06-28","81","0","69","57","0","0"
"2019-06-29","82","0","71","60","0","0"
"2019-06-30","71","0","63.5","56","0","0"
"2019-07-01","76","0","65","54","0","0"
"2019-07-02","78","0","67.5","57","0","0"
"2019-07-03","80","0","69","58","0","0"
"2019-07-04","90","0","74.5","59","0","0"
"2019-07-05","81","0","71","61","0","0"
"2019-07-06","81","0","70","59","0","0"
"2019-07-07","85","0","73","61","0","0"
"2019-07-08","85","0","73","61","0","0"
"2019-07-09","76","0","69","62","0","0"
"2019-07-10","62","0","60","58","0","0"
"2019-07-11","62","0.01","60","58","0","0"
"2019-07-12","68","0","64","60","0","0"
"2019-07-13","72","0","65.5","59","0","0"
"2019-07-14","65","0.05","61.5","58","0","0"
"2019-07-15","70","0.01","63.5","57","0","0"
"2019-07-16","73","0","65","57","0","0"
"2019-07-17","75","0","65","55","0","0"
"2019-07-18","77","0","65.5","54","0","0"
"2019-07-19","76","0","67.5","59","0","0"
"2019-07-20","68","0","63.5","59","0","0"
"2019-07-21","77","0","67","57","0","0"
"2019-07-22","76","0","67","58","0","0"
"2019-07-23","74","0.12","65","56","0","0"
"2019-07-24","65","0.23","62","59","0","0"
"2019-07-25","67","0.03","61.5","56","0","0"
"2019-07-26","63","0.02","60","57","0","0"
"2019-07-27","66","0.28","61","56","0","0"
"2019-07-28","68","0.05","62","56","0","0"
"2019-07-29","70","","60.5","51","0","0"
"2019-07-30","74","0","63.5","53","0","0"
"2019-07-31","67","0","60.5","54","0","0"
"2019-08-01","65","0","61","57","0","0"
"2019-08-02","74","0","66","58","0","0"
"2019-08-03","69","0","63","57","0","0"
"2019-08-04","71","0","65","59","0","0"
"2019-08-05","72","","65.5","59","0","0"
"2019-08-06","75","","67","59","0","0"
"2019-08-07","77","0","69","61","0","0"
"2019-08-08","76","0","66.5","57","0","0"
"2019-08-09","76","0","67","58","0","0"
"2019-08-10","77","0","66.5","56","0","0"
"2019-08-11","77","0","66.5","56","0","0"
"2019-08-12","77","0","66","55","0","0"
"2019-08-13","77","","70","63","0","0"
"2019-08-14","75","","69","63","0","0"
"2019-08-15","77","0","68","59","0","0"
"2019-08-16","75","0","66.5","58","0","0"
"2019-08-17","76","","66.5","57","0","0"
"2019-08-18","69","0","61","53","0","0"
"2019-08-19","65","0","56.5","48","0","0"
"2019-08-20","65","0","56.5","48","0","0"
"2019-08-21","66","0","56","46","0","0"
"2019-08-22","69","0","57.5","46","0","0"
"2019-08-23","68","0","59","50","0","0"
"2019-08-24","69","0","57","45","0","0"
"2019-08-25","69","0.01","59.5","50","0","0"
"2019-08-26","69","0","58.5","48","0","0"
"2019-08-27","70","0","60.5","51","0","0"
"2019-08-28","70","0","59","48","0","0"
"2019-08-29","66","0","56","46","0","0"
"2019-08-30","66","0.01","57","48","0","0"
"2019-08-31","65","0.02","59","53","0","0"
"2019-09-01","68","0.02","61.5","55","0","0"
"2019-09-02","69","0.01","62.5","56","0","0"
"2019-09-03","61","0.05","57.5","54","0","0"
"2019-09-04","66","","59.5","53","0","0"
"2019-09-05","65","0","56.5","48","0","0"
"2019-09-06","64","0","55.5","47","0","0"
"2019-09-07","58","0.55","51.5","45","0","0"
"2019-09-08","63","0.11","57","51","0","0"
"2019-09-09","65","0.07","59","53","0","0"
"2019-09-10","62","0.12","57.5","53","0","0"
"2019-09-11","64","0","57","50","0","0"
"2019-09-12","60","0.04","56.5","53","0","0"
"2019-09-13","62","0.07","57","52","0","0"
"2019-09-14","64","","57","50","0","0"
"2019-09-15","54","0.31","51","48","0","0"
"2019-09-16","62","0.02","55","48","0","0"
"2019-09-17","61","0.24","55","49","0","0"
"2019-09-18","57","0.66","54.5","52","0","0"
"2019-09-19","60","0.11","56","52","0","0"
"2019-09-20","53","0.62","51.5","50","0","0"
"2019-09-21","55","","47.5","40","0","0"
"2019-09-22","55","","45.5","36","0","0"
"2019-09-23","58","0","48","38","0","0"
"2019-09-24","54","0.01","47","40","0","0"
"2019-09-25","48","0.2","41","34","","0"
"2019-09-26","51","0","41.5","32","0","0"
"2019-09-27","51","0","41.5","32","0","0"
"2019-09-28","49","0.04","43","37","0","0"
"2019-09-29","51","0.46","47.5","44","0","0"
"2019-09-30","52","0.07","49","46","0","0"
"2019-10-01","54","0.08","49","44","0","0"
"2019-10-02","51","","44","37","0","0"
"2019-10-03","53","0","44","35","0","0"
"2019-10-04","53","0.05","46.5","40","0","0"
"2019-10-05","50","0","42","34","0","0"
"2019-10-06","49","","40","31","0","0"
"2019-10-07","49","0","39","29","0","0"
"2019-10-08","52","0.01","47","42","0","0"
"2019-10-09","50","0.2","47.5","45","0","0"
"2019-10-10","45","0.64","42","39","0","0"
"2019-10-11","48","0.11","42.5","37","0","0"
"2019-10-12","47","0","38.5","30","0","0"
"2019-10-13","43","0","34.5","26","0","0"
"2019-10-14","42","0","35.5","29","0","0"
"2019-10-15","42","0","35","28","0","0"
"2019-10-16","38","0.16","35.5","33","0.2","0"
"2019-10-17","45","0.04","39","33","0","0"
"2019-10-18","46","","39.5","33","0","0"
"2019-10-19","46","","40.5","35","0","0"
"2019-10-20","42","","38","34","0","0"
"2019-10-21","42","0.05","39.5","37","0","0"
"2019-10-22","45","","38.5","32","0","0"
"2019-10-23","51","","44.5","38","0","0"
"2019-10-24","48","0.2","45.5","43","0","0"
"2019-10-25","47","0.13","40.5","34","0","0"
"2019-10-26","45","","39.5","34","0","0"
"2019-10-27","49","0.09","43.5","38","0","0"
"2019-10-28","54","0.08","48","42","0","0"
"2019-10-29","52","","49.5","47","0","0"
"2019-10-30","50","","47","44","0","0"
"2019-10-31","44","0.01","39","34","0","0"
"2019-11-01","44","0.28","42","40","0","0"
"2019-11-02","43","0.04","41.5","40","0","0"
"2019-11-03","41","0","39","37","0","0"
"2019-11-04","39","0","37","35","0","0"
"2019-11-05","38","0.02","36.5","35","","0"
"2019-11-06","39","0.09","37","35","0","0"
"2019-11-07","43","0.03","41","39","0","0"
"2019-11-08","48","0","42","36","0","0"
"2019-11-09","40","0","35.5","31","0","0"
"2019-11-10","39","0","36","33","0","0"
"2019-11-11","36","0","32.5","29","0","0"
"2019-11-12","41","0","34.5","28","0","0"
"2019-11-13","37","0.03","34.5","32","","0"
"2019-11-14","37","0.27","35.5","34","0","0"
"2019-11-15","37","","35","33","0","0"
"2019-11-16","45","0.57","38","31","8.4","0"
"2019-11-17","38","","34","30","","7"
"2019-11-18","38","","34.5","31","","7"
"2019-11-19","33","0.02","31","29","0.2","6"
"2019-11-20","49","0.03","40.5","32","0","6"
"2019-11-21","49","0.02","43.5","38","0","3"
"2019-11-22","44","0.28","39","34","0","1"
"2019-11-23","43","0","38.5","34","0","0"
"2019-11-24","36","0.11","28.5","21","1.9","0"
"2019-11-25","27","0","19.5","12","0","2"
"2019-11-26","22","0","16.5","11","","2"
"2019-11-27","44","0.05","32.5","21","0","2"
"2019-11-28","43","0.11","39","35","0","0"
"2019-11-29","38","","36","34","0","0"
"2019-11-30","46","0.09","40","34","","0"
"2019-12-01","35","0.09","32.5","30","2.3",""
"2019-12-02","33","0.13","29.5","26","3.6","4"
"2019-12-03","27","0.07","25","23","1.5","7"
"2019-12-04","23","","16","9","","7"
"2019-12-05","20","0.01","15","10","0.2","6"
"2019-12-06","26","","20.5","15","0.3","6"
